row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status,raw_permit_id
779,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000781
787,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000789
789,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000791
792,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000794
793,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000795
802,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000804
807,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000809
812,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000814
819,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000821
823,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000825
859,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000861
863,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000865
865,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000867
870,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000872
875,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000877
884,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000886
890,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000892
901,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000903
910,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000912
914,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000916
921,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000923
923,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000925
934,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000936
947,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000949
948,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000950
954,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000956
958,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000960
960,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000962
971,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_000973
1008,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001010
1015,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001017
1025,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001027
1026,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001028
1027,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001029
1048,permit_class,grouped_majority,Residential-Multi-Family,0.6376811594202898,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001050
1049,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001051
1056,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001058
1067,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001069
1069,permit_class,grouped_majority,Residential-Multi-Family,0.6376811594202898,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001071
1087,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001089
1094,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001096
1100,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001102
1106,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001108
1109,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001111
1113,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001115
1121,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001123
1127,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001129
1128,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001130
1135,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001137
1146,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001148
1147,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001149
1163,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001165
1165,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001167
1169,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001171
1176,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001178
1178,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001180
1183,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001185
1198,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001200
1210,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001212
1214,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001216
1215,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001217
1219,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001221
1223,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001225
1229,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001231
1232,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001234
1233,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001235
1238,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001240
1240,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001242
1242,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001244
1245,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001247
1246,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001248
1255,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001257
1259,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001261
1261,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001263
1263,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001265
1265,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001267
1268,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001270
1269,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001271
1270,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001272
1274,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001276
1283,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001285
1286,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001288
1287,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001289
1288,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001290
1295,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001297
1302,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001304
1315,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001317
1327,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001329
1336,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001338
1337,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001339
1340,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001342
1345,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001347
1353,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001355
1355,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001357
1356,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001358
1357,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001359
1360,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001362
1361,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001363
1362,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001364
1363,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001365
1365,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001367
1379,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001381
1380,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001382
1412,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001414
1423,permit_class,grouped_majority,Residential-Multi-Family,0.5570093457943925,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001425
1467,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001469
1470,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001472
1478,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001480
1481,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001483
1488,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001490
1492,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001494
1496,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001498
1499,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001501
1503,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001505
1512,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001514
1513,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001515
1515,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001517
1517,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001519
1521,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001523
1526,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001528
1530,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001532
1532,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001534
1533,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001535
1534,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001536
1538,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001540
1539,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001541
1540,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001542
1542,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001544
1545,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001547
1547,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001549
1548,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001550
1549,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001551
1550,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001552
1556,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001558
1564,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001566
1566,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001568
1575,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001577
1581,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001583
1584,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001586
1588,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001590
1589,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152341_37_row_001591
