"5546 Rosemead Boulevard, Temple City, California 91780",5387-027-024,B25-48905,Building,"ROOF REPLACEMENT 9,800 SQ.FT. (98 SQ'S). INSTALL NEW TORCH DOWN ON AREA (WHITE) CRRC # 0616-0011A POLYGLASS POLYFRESKO","$58,800",Issued,04-07-2025,04-07-2025,"AMC Lions Roofing"
"10212 Randwick Drive, Temple City, California 91780",8585-005-006,B25-48906,Building,"REMOVE AND REPLACE 23 SQUARES OF ASPHALT SHINGLES AT HOUSE AND GARAGE - REUSE WOOD. COLOR GAF CHESTNUT CRRC # 0676-0130A SRI.17","$12,000",Issued,04-07-2025,04-07-2025,"Rocket Roofing"
"10619 Sparklett Street, Temple City, California 91780",8585-025-012,B25-48907,Building,"REMOVE EXISTING ROOFING AND INSTALL NEW TITLE 24 ASPHALT SHINGLES (GAF TIMBERLINE HDZ RS CRRC # 0676-0153A)",$9000,Finaled,04-07-2025,04-07-2025,"CJK Construction Inc. dba Ace Tek Roofing"
"6320-6320A Rosemead Boulevard, San Gabriel, California 91780",5382-021-026,M25-48892,Mechanical,"INSTALL TWO NEW 70 CFM EXHAUST FAN W/DUCT TO EXISTING ROOF DUCT, AND ALTER EXISTING DUCTWORK IN ORDER TO CONFORM TO NEW FLOOR PLAN",$0,Issued,04-03-2025,04-07-2025,"Cantrell Aire, Inc."
"6330 Rosemead Boulevard, San Gabriel, California 91775",5382-021-026,M25-48893,Mechanical,"INSTALL ONE NEW 70 CFM EXHAUST FAN W/DUCT TO EXISTING ROOF DUCT",$0,Issued,04-03-2025,04-07-2025,"Cantrell Aire, Inc."
"9405 Woodruff Avenue Unit B , Temple City, California 91780",5385-005-016,B24-47996,Building,"CONVERT EXISTING 406 SQ.FT. DETACHED GARAGE AND ADD 374 SQ.FT. INTO 780 SQ.FT. ACCESSORY DWELLING UNIT: TWO BEDROOMS, ONE BATHROOM, LIVING ROOM, LAUNDRY, KITCHEN AND 110.5 SQ.FT. COVERED PORCH","$114,929.46",Issued,11-27-2024,04-08-2025,Owner-Builder
"8738 Hermosa Drive, San Gabriel, California 91775",5387-007-037,B25-48909,Building,"TEAR OFF 23 SQ.'S REPLACE WOOD AS NEEDED. REINSTALL 30 YRS CAMBRIDGE COLOR AMBER CRRC # 0890-0009 SRI HOUSE AND ATTACHED GARAGE","$13,000",Issued,04-08-2025,04-08-2025,"One Roofing Solution Inc."
"5033 Santa Anita Avenue, Temple City, California 91780",8574-009-016,B25-48912,Building,"TAKE OUT THE UNDERLAYMENT CHANGE THE NEW ONE (DOUBLE LAYER) AND REINSTALL EXISTING TILE",$7000,Finaled,04-08-2025,04-08-2025,Owner-Builder
"9844 Daines Drive, Temple City, California 91780",8588-017-017,B25-48915,Building,"SUPPLEMENTAL PERMIT - TEAR OFF EXISTING ROOF. REROOF 1900 SQ.FT. IKO CAMBRIDGE COOL PLUS - GRAPHITE DETACHED GARAGE (SEE ALSO PERMIT # B25-48842)",$0,Finaled,04-08-2025,04-08-2025,Owner-Builder
"6026 Oak Avenue, Temple City, California 91780",5385-006-022,B25-48917,Building,"TEAR OFF EXISTING ROOF (MAIN HOUSE 1900 SQ'S) RE ROOF WITH SHINGLE COOL ROOF",$9500,Issued,04-08-2025,04-08-2025,"Two Points Construction & Landscape"
"6026 Oak Avenue, Temple City, California 91780",5385-006-022,B25-48918,Building,"TEAR OFF EXISTING ROOF (DETACHED GARAGE 700 SQ.FT.) RE ROOF WITH SHINGLE COOL ROOF",$2500,Issued,04-08-2025,04-08-2025,"Two Points Construction & Landscape"
"9388 Lower Azusa Road, Temple City, California 91780",8592-003-036,B25-48919,Building,"SUPPLEMENTAL PERMIT SEE ALSO PERMIT # B25-487332 FOR DETACHED GARAGE - TEAR OFF EXISTING ROOF, RE ROOF WITH COMPOSITION SHINGLES 1800 SQ'S AND FASCIA REPLACEMENT",$0,Finaled,04-08-2025,04-08-2025,Owner-Builder
"5550 Welland Avenue, Temple City, California 91780",8573-019-073,E25-48911,Electrical,"LEVEL 2 EV CHARGING OUTLET INSTALLATION IN GARAGE",$0,Finaled,04-08-2025,04-08-2025,Owner-Builder
"6335 Primrose Avenue, Temple City, California 91780",5382-022-039,E25-48913,Electrical,"200 AMP SERVICE PANEL UPGRADE",$0,Issued,04-08-2025,04-08-2025,"Wenbo Qi"
"9520 Nadine Street, Temple City, California 91780",8588-025-015,P25-48914,Plumbing,"RE-PIPE (10) POINTS AND INSTALL TANKLESS WATER HEATER",$0,Finaled,04-08-2025,04-08-2025,"Sabag Plumbing Inc."
"9920 Live Oak Avenue Unit B , Temple City, California 91780",8588-013-008,B25-48921,Building,"NEW 209 SQ.FT. OPEN PATIO ATTACHED TO THE DETACHED ACCESSORY DWELLING UNIT","$13,415.71",Issued,04-09-2025,04-09-2025,Owner-Builder
"10600 Sparklett Street, Temple City, California 91780",8585-025-008,B25-48924,Building,"INSTALL A ROOF MOUNTED PV SYSTEM 12.6 KW (30) MODULES (2) INVERTERS WITH (2) ESS BATTERIES","$52,250",Issued,04-09-2025,04-09-2025,"First American Solar dba First America Solar Electrical"
"10619 Sparklett Street, Temple City, California 91780",8585-025-012,B25-48927,Building,"SUPPLEMENTAL PERMIT SEE ALSO PERMIT # B25-48907 FOR THE DETACHED GARAGE - REMOVE EXISTING ROOFING AND INSTALL NEW TITLE 24 ASPHALT SHINGLES (GAF TIMBERLINE HDZ RS CRRC # 0676-0153A)",$0,Finaled,04-09-2025,04-09-2025,"CJK Construction Inc. dba Ace Tek Roofing"
"9560 Pentland Street, Temple City, California 91780",8590-013-019,B25-48928,Building,"REMOVE AND HAUL AWAY ROOFING FROM HOUSE AND ATTACHED GARAGE. RE INSTALL 30 YR GAF/RS SHINGLES BIRCHWOOD CRRC # 0676-0096","$19,080",Issued,04-09-2025,04-09-2025,"Garvey Roofing Company Inc."
"10600 Sparklett Street, Temple City, California 91780",8585-025-008,E25-48925,Electrical,"(2) ESS BATTERIES",$0,Issued,04-09-2025,04-09-2025,"First American Solar dba First America Solar Electrical"
"6027 Ivar Avenue, Temple City, California 91780",5386-011-067,P25-48916,Plumbing,"PARTIAL COPPER REPIPE WITH NEW MAIN WATER LINE",$0,Finaled,04-08-2025,04-09-2025,"Mr. Repipe"
"5756 Rio Hondo Avenue, Temple City, California 91780",8587-004-022,P25-48926,Plumbing,"GAS REPIPE FOR STOVE, WATER HEATER, DRYER. INSTAL EQ VALVE (3) GAS LINES (1) EQ WATER REPIPE IN PEX (4) WATER LINES",$0,Finaled,04-09-2025,04-09-2025,"Reliance Home Services dba Adeedo"
"5312 Welland Avenue Unit A-B , Temple City, California 91780",8573-035-026,B25-48266,Building,"NEW 497 SQ.FT. ATTACHED ACCESSORY DWELLING UNIT: ONE BEDROOM, ONE BATHROOM, KITCHEN AND FRONT PORCH","$125,000",Issued,01-09-2025,04-10-2025,"H1 Construction Company"
"6229 Reno Avenue Unit B , Temple City, California 91780",5384-001-018,B25-48600,Building,"CONVERT EXISTING 333 SQ.FT. DETACHED GARAGE INTO STUDIO ACCESSORY DWELLING UNIT","$33,792.84",Issued,02-20-2025,04-10-2025,Owner-Builder
"5370 El Monte Avenue, Temple City, California 91780",8573-003-022,B25-48932,Building,"TEAR OFF REROOF HOUSE 19 SQ.'S SHINGLES CRRC # 0890-0018A - FOREST BROWN",$8500,Finaled,04-10-2025,04-10-2025,"Power Roofing Inc."
"4827 Hallowell Avenue, Temple City, California 91780",8585-016-012,B25-48933,Building,"REMOVE EXISTING COMPOSITION ROOF ON HOUSE AND ATTACHED GARAGE. INSTALL NEW ""GAF HDRS"" COMPOSITION SHINGLE. (27 SQ'S)","$16,200",Finaled,04-10-2025,04-10-2025,Adora-Bilt-Homes
"9609 Broadway, Temple City, California 91780",8588-009-014,B25-48934,Building,"REMOVE EXISTING OLD ROOF SHINGLES AND INSTALL NEW ROOF SHINGLES 3O YRS HOUSE AND ATTACHED GARAGE 30 SQ.'S","$15,000",Finaled,04-10-2025,04-10-2025,"Raymundo Perez Roofing Inc."
"9713 Wedgewood Street, Temple City, California 91780",8588-011-009,E25-48936,Electrical,"(56) OUTLETS, (42) LIGHT FIXTURES, AC/FAU, ELECTRIC OVEN, GARBAGE DISPOSAL, DISHWASHER, RANGE HOOD AND RELOCATE 200 AMP SERVICE PANEL",$0,Issued,04-10-2025,04-10-2025,"WPS Construction Inc."
"9713 Wedgewood Street, Temple City, California 91780",8588-011-009,M25-48937,Mechanical,"INSTALL (2) HVAC SYSTEMS, (16) AIR INLETS AND (4) VENTILATIONS FANS",$0,Issued,04-10-2025,04-10-2025,"WPS Construction Inc."
"6051 Reno Avenue, Temple City, California 91780",5384-018-043,P25-48935,Plumbing,"WATER HEATER CHANGE OUT",$0,Finaled,04-10-2025,04-10-2025,"Futura Energy Inc."
"9713 Wedgewood Street, Temple City, California 91780",8588-011-009,P25-48938,Plumbing,"BATHTUB/SHOWERS, DISHWASHER, LAVATORIES, SINK, WATER CLOSETS AND GAS OUTLETS",$0,Issued,04-10-2025,04-10-2025,"WPS Construction Inc."
"9227 Olive Street, Temple City, California 91780",8588-031-011,B25-48908,Building,"BUILD A NEW DETACHED 2-CAR GARAGE","$28,307.79",Issued,04-07-2025,04-14-2025,Owner-Builder
"6025 North Muscatel Avenue, San Gabriel, California 91775",5386-008-051,B25-48939,Building,"REPLACE DAMAGED INSULATION AND REPLACE WITH R-13 AT KITCHEN WALL 74 SQ.FT.",$150,Issued,04-14-2025,04-14-2025,"B X D Construction Inc."
"9657 La Rosa Drive, Temple City, California 91780",8589-011-015,B25-48941,Building,"REMOVE EXISTING ROOF AND RE-ROOF WITH ""COOL"" ASPHALT COMPOSITION SHINGLES. MALARKEY MOONLIFT BLACK, CRRC #0850-0066, NO PLYWOOD. HOUSE: 2500 SQ.FT.","$13,000",Finaled,04-14-2025,04-14-2025,"Allbest Roofing Inc."
"9657 La Rosa Drive, Temple City, California 91780",8589-011-015,B25-48942,Building,"REMOVE EXISTING ROOF AND RE-ROOF WITH ""COOL"" ASPHALT COMPOSITION SHINGLES. MALARKEY MOONLIFT BLACK, CRRC #0850-0066, NO PLYWOOD. DETACHED GARAGE: 500 SQ.FT.",$2000,Finaled,04-14-2025,04-14-2025,"Allbest Roofing Inc."
"6127 Golden West Avenue, Temple City, California 91780",5385-020-018,B25-48943,Building,"TEAR OFF AND REROOF DETACHED GARAGE 16 SQ.'S ONE LAYER OF WOOD SHINGLE TO GRAND SEQUOIA GAF 45 FOREST BROWN CRRC # 0676-0151","$10,000",Issued,04-14-2025,04-14-2025,"Garvey Roofing Company Inc."
"9858 East Lemon Avenue, Arcadia, California 91007",5383-025-027,B25-48945,Building,"TEAR OFF EXISTING ROOF ON HOUSE ONLY & REPROOF W/NEW DIMENSIONAL SHINGLES & SYNTHETIC UNDERLAYMENT. REPLACE SHEATHING AS NEEDED 18 SQ'S","$10,000",Issued,04-14-2025,04-14-2025,"Cassady Roofing, Inc."
"5239 Village Circle Drive, Temple City, California 91780",8585-001-088,B25-48946,Building,"TEAR OFF EXISTING ROOF ON TOWNHOUSE & RE-ROOF W/NEW TILE (HOA APPROVED) PLYWOOD IN ALL 11 SQ'S. TEAR OFF TILE, REPLACE W/TILE","$10,000",Issued,04-14-2025,04-14-2025,"Cassady Roofing, Inc."
"4907 Fiesta Avenue, Temple City, California 91780",8590-020-022,E25-48947,Electrical,"MAIN SERVICE PANEL UPGRADE TO 200 AMP AND SUB-PANEL 100 AMP",$0,Issued,04-14-2025,04-14-2025,Owner-Builder
"6346 Barela Avenue Unit A-B, Temple City, California 91780",5383-018-003,E25-48949,Electrical,"(8) BRANCH CIRCUITS, (20) OUTLETS, (15) LIGHT FIXTURES, GARBAGE DISPOSAL, RANGE HOOD, WASHING MACHINE, EXHAUST FAN, AC UNIT WITH SUB-PANEL 100 AMP FOR THE ATTACHED STUDIO ACCESSORY DWELLING UNIT",$0,Issued,04-14-2025,04-14-2025,"L Construction Tech"
"9227 Olive Street, Temple City, California 91780",8588-031-011,E25-48952,Electrical,"TEMPORARY POWER POLE",$0,Issued,04-14-2025,04-14-2025,Owner-Builder
"6346 Barela Avenue Unit A-B , Temple City, California 91780",5383-018-003,M25-48950,Mechanical,"INSTALL A (1) MINI SPLIT SYSTEM AND VENTILATION FANS FOR THE ATTACHED STUDIO ACCESSORY DWELLING UNIT",$0,Issued,04-14-2025,04-14-2025,"L Construction Tech"
"6025 North Muscatel Avenue, San Gabriel, California 91775",5386-008-051,P25-48940,Plumbing,"RE-PIPE (2) LAVATORIES. (1) REFRIGERATOR SHUT OFF BOX",$0,Issued,04-14-2025,04-14-2025,"B X D Construction Inc."
"6346 Barela Avenue Unit A-B , Temple City, California 91780",5383-018-003,P25-48951,Plumbing,"SHOWER, CLOTHES WASHER, LAVATORIE, SINK, WATER CLOSET, GAS OUTLETS AND CONNECT ATTACHED STUDIO TO PUBLIC SEWER",$0,Issued,04-14-2025,04-14-2025,"L Construction Tech"
"6463 Loma Avenue, Temple City, California 91780",5382-018-021,B25-48879,Building,"INSTALL A 5.04 KW PV SYSTEM (12) PV MODULES (1) TESLA POWER WALL (3) BATTERY 13.5 KWH (1) TESLA BACKUP SWITCH (1) PCS","$23,000",Issued,03-31-2025,04-15-2025,"Solar Optimum Inc. dba Solar Optimum Design & Electrical"
"5565 Robinhood Avenue, Temple City, California 91780",8586-022-015,B25-48953,Building,"TEAR OFF OF THE EXISTING ROOF ON HOUSE. INSTALL CLASS ""A"" COMPOSITION ROOF",$8000,Cancelled,04-15-2025,04-15-2025,"Lansford Roofing Inc."
"5565 Robinhood Avenue, Temple City, California 91780",8586-022-015,B25-48954,Building,"TEAR OFF OF THE EXISTING ROOF ON DETACHED GARAGE. INSTALL CLASS ""A"" COMPOSITION ROOF",$2000,Cancelled,04-15-2025,04-15-2025,"Lansford Roofing Inc."
"5329 Temple City Boulevard, Temple City, California 91780",8590-006-007,B25-48955,Building,"TEAR OFF EXISTING ROOF 23 SQ'S RE ROOF WITH COMPOSITION SHINGLES HOUSE AND ATTACHED GARAGE","$12,000",Finaled,04-15-2025,04-15-2025,"Robert L Fung Construction Inc."
"5212 Halifax Road, Temple City, California 91780",8585-023-007,B25-48958,Building,"ROOF MOUNTED PV SYSTEM 11.89 KW (29) PANELS (1) (1) TESLA ENERGY STORAGE",$0,Issued,04-15-2025,04-15-2025,"Solar Tech Systems Inc."
"9925 Bogue Street, Temple City, California 91780",8588-014-019,B25-48962,Building,"HOUSE - TEAR OFF 21 SQ'S. INSTALL OSB 1/2"" PLYWOOD. INSTALL CLASS ""A"" COMP COOL SHINGLES","$15,750",Finaled,04-15-2025,04-15-2025,"Amando's Roofing Inc."
"9925 Bogue Street, Temple City, California 91780",8588-014-019,B25-48963,Building,"DETACHED GARAGE - TEAR OFF 6 SQ'S. INSTALL OSB 1/2"" PLYWOOD. INSTALL CLASS ""A"" COMP COOL SHINGLES",$4500,Finaled,04-15-2025,04-15-2025,"Amando's Roofing Inc."
"6463 Loma Avenue, Temple City, California 91780",5382-018-021,E25-48880,Electrical,"(1) TESLA POWER WALL (3) BATTERY 13.5 KWH (1) TESLA BACKUP SWITCH (1) PCS",$0,Issued,03-31-2025,04-15-2025,"Solar Optimum Inc. dba Solar Optimum Design & Electrical"
"5212 Halifax Road, Temple City, California 91780",8585-023-007,E25-48959,Electrical,"(1) TESLA ENERGY STORAGE AND SUB-PANEL",$0,Issued,04-15-2025,04-15-2025,"Solar Tech Systems Inc."
"5226 Mcclintock Avenue, Temple City, California 91780",8574-005-021,B25-48787,Building,"REMOVE AND REINSTALL EXISTING PV SYSTEM (18) MODULES AT 315 WATTS 5.670 KW-DC / 5.154 KW-AC (18) MICROINVERTERS ROOF MOUNTED FOR ROOF REPAIRS",$613.12,Issued,03-19-2025,04-16-2025,"Jason Poch dba Suncore Solar"
"6361 Encinita Avenue, Temple City, California 91780",5382-023-013,B25-48964,Building,"BATHROOM REMODEL","$15,000",Issued,04-16-2025,04-16-2025,"Willbii Inc."
"10560 Danbury Street, Temple City, California 91780",8586-011-047,B25-48970,Building,"REROOF SHINGLES OVER EXISTING LAYER. INSTALL 2000 SQ.FT. OF CERTAINTEED SOLARIS 30 YEAR DIMENSIONAL COOL ROOF SHINGLES. COLOR (GEORGETOWN GREY) CRRC # 0668-0116 ON A SINGLE FAMILY HOME WITH ATTACHED GARAGE","$10,000",Finaled,04-16-2025,04-16-2025,"Over The Top Roofing Corporation"
"5030 Kauffman Avenue, Temple City, California 91780",8589-018-010,B25-48971,Building,"ADD TWO NEW BATHROOMS TO EXISTING SINGLE-FAMILY HOUSE AND ENCLOSE EXISTING COVERED PATIO","$25,000",Issued,04-16-2025,04-16-2025,"Jung Chi Yu"
"10919 Freer Street, Temple City, California 91780",8573-035-023,B25-48983,Building,"ROOF MOUNTED PV SYSTEM 6.56 KW DC (16) MODULES WITH SOLAREDGE ENERGY BANK",$0,Issued,04-16-2025,04-16-2025,"Freedom Forever Southern California LLC"
"6361 Encinita Avenue, Temple City, California 91780",5382-023-013,E25-48965,Electrical,"(3) OUTLETS AND (3) LIGHT FIXTURES FOR BATHROOM REMODEL",$0,Issued,04-16-2025,04-16-2025,"Willbii Inc."
"9574 Live Oak Avenue, Temple City, California 91780",8588-007-010,E25-48969,Electrical,"(9) 100 AMP SUB-PANELS AND & 100 AMP HOUSE PANEL",$0,Issued,04-16-2025,04-16-2025,"Samvel S Atoyan"
"5030 Kauffman Avenue, Temple City, California 91780",8589-018-010,E25-48974,Electrical,"(2) BRANCH CIRCUITS, (1) BRANCH CIRCUIT LIGHT, (2) OUTLETS AND (4) LIGHT FIXTURES FOR NEW BATHROOMS",$0,Issued,04-16-2025,04-16-2025,"Jung Chi Yu"
"4837 Rio Hondo Avenue Unit B , Temple City, California 91780",8590-028-032,E25-48977,Electrical,"(9) BRANCH CIRCUITS, (19) OUTLETS, (14) LIGHT FIXTURES, ELECTRIC OVEN, RANGE HOOD, WASHING MACHINE, EXHAUST FAN, AC AND 100 AMP SUB-PANEL FOR THE DETACHED ACCESSORY DWELLING UNIT",$0,Issued,04-16-2025,04-16-2025,Owner-Builder
"10919 Freer Street, Temple City, California 91780",8573-035-023,E25-48984,Electrical,"SOLAREDGE ENERGY BANK & SUB-PANEL",$0,Issued,04-16-2025,04-16-2025,"Freedom Forever Southern California LLC"
"6361 Encinita Avenue, Temple City, California 91780",5382-023-013,M25-48966,Mechanical,"(1) VENTILATION FAN FOR BATHROOM REMODEL",$0,Issued,04-16-2025,04-16-2025,"Willbii Inc."
"5932 Bartlett Avenue, San Gabriel, California 91775",5386-013-043,M25-48968,Mechanical,"INSTALL TWO MINI SPLIT SYSTEM. ONE FOR LIVING ROOM AND ONE FOR BEDROOM #3",$0,Issued,04-16-2025,04-16-2025,"Zehua Bao"
"5030 Kauffman Avenue, Temple City, California 91780",8589-018-010,M25-48975,Mechanical,"(2) VENTILATION FANS FOR NEW BATHROOMS",$0,Issued,04-16-2025,04-16-2025,"Jung Chi Yu"
"4837 Rio Hondo Avenue Unit B , Temple City, California 91780",8590-028-032,M25-48978,Mechanical,"INSTALL (3) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR THE DETACHED ACCESSORY DWELLING UNIT",$0,Issued,04-16-2025,04-16-2025,Owner-Builder
"5030 Kauffman Avenue, Temple City, California 91780",8589-018-010,MISC25-48972,Miscellaneous,"TO VERIFY COMPLIANCE: TO REMOVE UNPERMITTED LATTICE PATIO",$0,Issued,04-16-2025,04-16-2025,"Jung Chi Yu"
"6361 Encinita Avenue, Temple City, California 91780",5382-023-013,P25-48967,Plumbing,"SHOWER, LAVATORY AND WATER CLOSET FOR BATHROOM REMODEL",$0,Issued,04-16-2025,04-16-2025,"Willbii Inc."
"5030 Kauffman Avenue, Temple City, California 91780",8589-018-010,P25-48976,Plumbing,"SHOWER, LAVATORIES, HOSE BIBB AND WATER CLOSETS FOR NEW BATHROOMS",$0,Issued,04-16-2025,04-16-2025,"Jung Chi Yu"
