row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status
66,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
69,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
70,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
75,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
76,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
78,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
80,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
81,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
82,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
86,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
88,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
90,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
91,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
93,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
95,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
100,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
101,sub_type,grouped_majority,Over The Counter,1.0,group_majority,True,Accepted,,valid
102,sub_type,grouped_majority,Residential Building Report,0.9,group_majority,True,Accepted,,valid
107,sub_type,grouped_majority,Residential Building Report,0.9,group_majority,True,Accepted,,valid
113,sub_type,grouped_majority,Residential Building Report,0.9,group_majority,True,Accepted,,valid
114,sub_type,grouped_majority,Residential Building Report,0.9,group_majority,True,Accepted,,valid
115,sub_type,grouped_majority,Residential Building Report,0.9,group_majority,True,Accepted,,valid
116,sub_type,grouped_majority,Residential Building Report,0.9,group_majority,True,Accepted,,valid
119,sub_type,grouped_majority,Over The Counter,0.5,group_majority,True,Accepted,,valid
6,sub_type,association_rules,Full Plan Check,1.0,matched_rules,True,Accepted,,valid
7,sub_type,association_rules,In House Plan Check,1.0,matched_rules,True,Accepted,,valid
9,sub_type,association_rules,Over The Counter,0.8999999999999999,matched_rules,True,Accepted,,valid
11,sub_type,association_rules,In House Plan Check,0.6666666666666666,matched_rules,True,Accepted,,valid
16,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
17,sub_type,association_rules,Full Plan Check,0.5,matched_rules,True,Accepted,,valid
18,sub_type,association_rules,In House Plan Check,0.6666666666666666,matched_rules,True,Accepted,,valid
23,sub_type,association_rules,Over The Counter,0.8999999999999999,matched_rules,True,Accepted,,valid
30,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
33,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
34,sub_type,association_rules,Over The Counter,0.8999999999999999,matched_rules,True,Accepted,,valid
39,sub_type,association_rules,Over The Counter,0.8947368421052632,matched_rules,True,Accepted,,valid
41,sub_type,association_rules,Residential Building Report,0.8181818181818181,matched_rules,True,Accepted,,valid
43,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
45,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
46,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
49,sub_type,association_rules,Full Plan Check,1.0,matched_rules,True,Accepted,,valid
53,sub_type,association_rules,Full Plan Check,0.5,matched_rules,True,Accepted,,valid
55,sub_type,association_rules,Full Plan Check,1.0,matched_rules,True,Accepted,,valid
57,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
58,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
62,sub_type,association_rules,Residential Building Report,0.75,matched_rules,True,Accepted,,valid
63,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
65,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
66,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
69,sub_type,association_rules,In House Plan Check,0.5,matched_rules,True,Accepted,,valid
70,sub_type,association_rules,Residential Building Report,0.75,matched_rules,True,Accepted,,valid
75,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
76,sub_type,association_rules,Full Plan Check,1.0,matched_rules,True,Accepted,,valid
78,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
80,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
81,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
82,sub_type,association_rules,In House Plan Check,0.5,matched_rules,True,Accepted,,valid
86,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
88,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
90,sub_type,association_rules,Residential Building Report,0.6428571428571428,matched_rules,True,Accepted,,valid
91,sub_type,association_rules,Residential Building Report,0.8181818181818181,matched_rules,True,Accepted,,valid
93,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
95,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
100,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
101,sub_type,association_rules,Over The Counter,1.0,matched_rules,True,Accepted,,valid
102,sub_type,association_rules,Residential Building Report,1.0,matched_rules,True,Accepted,,valid
107,sub_type,association_rules,Residential Building Report,1.0,matched_rules,True,Accepted,,valid
113,sub_type,association_rules,Residential Building Report,1.0,matched_rules,True,Accepted,,valid
114,sub_type,association_rules,Residential Building Report,1.0,matched_rules,True,Accepted,,valid
115,sub_type,association_rules,Residential Building Report,1.0,matched_rules,True,Accepted,,valid
116,sub_type,association_rules,Residential Building Report,1.0,matched_rules,True,Accepted,,valid
119,sub_type,association_rules,Over The Counter,0.8947368421052632,matched_rules,True,Accepted,,valid
6,sub_type,clustering,Full Plan Check,0.4,cluster_majority,True,Accepted,,valid
7,sub_type,clustering,Full Plan Check,0.4,cluster_majority,True,Accepted,,valid
9,sub_type,clustering,Over The Counter,0.75,cluster_majority,True,Accepted,,valid
11,sub_type,clustering,Full Plan Check,0.4,cluster_majority,True,Accepted,,valid
16,sub_type,clustering,Over The Counter,0.75,cluster_majority,True,Accepted,,valid
17,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
18,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
23,sub_type,clustering,Over The Counter,0.75,cluster_majority,True,Accepted,,valid
30,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
33,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
34,sub_type,clustering,Over The Counter,0.75,cluster_majority,True,Accepted,,valid
39,sub_type,clustering,Over The Counter,0.75,cluster_majority,True,Accepted,,valid
41,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
43,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
45,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
46,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
49,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
53,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
55,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
57,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
58,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
62,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
63,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
65,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
66,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
69,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
70,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
75,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
76,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
78,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
80,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
81,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
82,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
86,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
88,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
90,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
91,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
93,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
95,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
100,sub_type,clustering,Over The Counter,0.8823529411764706,cluster_majority,True,Accepted,,valid
101,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
102,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
107,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
113,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
114,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
115,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
116,sub_type,clustering,Residential Building Report,0.6923076923076923,cluster_majority,True,Accepted,,valid
119,sub_type,clustering,Over The Counter,0.75,cluster_majority,True,Accepted,,valid
6,sub_type,knn,Full Plan Check,0.7387961250362586,nearest_neighbors,True,Accepted,,valid
7,sub_type,knn,In House Plan Check,1.0,nearest_neighbors,True,Accepted,,valid
9,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
11,sub_type,knn,In House Plan Check,0.6666666666666666,nearest_neighbors,True,Accepted,,valid
16,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
17,sub_type,knn,Over The Counter,0.585786437626905,nearest_neighbors,True,Accepted,,valid
18,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
23,sub_type,knn,Over The Counter,0.6666666666666666,nearest_neighbors,True,Accepted,,valid
30,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
33,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
34,sub_type,knn,Over The Counter,0.6666666666666666,nearest_neighbors,True,Accepted,,valid
39,sub_type,knn,Over The Counter,0.7734590803390136,nearest_neighbors,True,Accepted,,valid
41,sub_type,knn,Residential Building Report,0.6,nearest_neighbors,True,Accepted,,valid
43,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
45,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
46,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
49,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
53,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
55,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
57,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
58,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
62,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
63,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
65,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
66,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
69,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
70,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
75,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
76,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
78,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
80,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
81,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
82,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
86,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
88,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
90,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
91,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
93,sub_type,knn,Over The Counter,0.7875552762055837,nearest_neighbors,True,Accepted,,valid
95,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
100,sub_type,knn,Over The Counter,0.7875552762055837,nearest_neighbors,True,Accepted,,valid
101,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
102,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
107,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
113,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
114,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
115,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
116,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
119,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
